"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Victoria Harbour","VM12","2021-08-12","1","Surface Water","1.4","0.15","9.1","72","4.9","12000","27000","0.17","0.056","0.008","7.2","1.8","30.5","1.8","0.89","5.1","26.6","0.38","N/A","N/A","N/A","6.8","0.001","2"
"Victoria Harbour","VM12","2021-08-12","1","Middle Water","0.9","0.18","7","56","3.8","5400","18000","0.17","0.055","0.014","7.2","2.4","30.8","1.8","0.96","7.1","26.2","0.41","N/A","N/A","N/A","4.8","0.001","1.7"
"Victoria Harbour","VM12","2021-08-12","1","Bottom Water","0.8","0.17","8","54","3.7","4400","11000","0.16","0.053","0.016","7.2","2","31.3","1.8","0.99","13","25.9","0.38","N/A","N/A","N/A","10.9","0.001","2.4"
"Victoria Harbour","VM12","2021-09-10","1","Surface Water","1","0.13","1.9","78","5.5","<10","30","0.51","0.039","0.024","7.2","0.2","30.5","1.8","1.4","2.8","28.3","0.68","N/A","N/A","N/A","4.8","0.001","0.7"
"Victoria Harbour","VM12","2021-09-10","1","Middle Water","0.6","0.16","2.2","50","3.3","590","2000","0.46","0.039","0.027","7.2","1.2","30.8","1.8","1.4","2.4","27.5","0.66","N/A","N/A","N/A","4.5","0.001","0.6"
"Victoria Harbour","VM12","2021-09-10","1","Bottom Water","0.6","0.16","1.8","48","3.2","560","2100","0.46","0.04","0.028","7.2","0.4","31.1","1.8","1.4","2.1","27.3","0.66","N/A","N/A","N/A","5.5","0.001","<0.5"
"Victoria Harbour","VM12","2021-10-23","1","Surface Water","<0.1","0.15","0.9","87","5.8","1900","5100","0.064","0.07","0.017","7.9","<0.2","32.5","1.8","1.6","9.6","26.7","0.28","N/A","N/A","N/A","17","0.005","1.5"
"Victoria Harbour","VM12","2021-10-23","1","Middle Water","0.2","0.13","0.9","70","4.6","2900","7000","0.07","0.072","0.025","7.9","0.3","32.6","1.8","1.4","10","26.8","0.27","N/A","N/A","N/A","10.9","0.005","1.4"
"Victoria Harbour","VM12","2021-10-23","1","Bottom Water","0.2","0.13","0.7","70","4.7","3600","6400","0.065","0.07","0.025","7.9","0.7","32.6","1.8","1.4","9.9","26.8","0.27","N/A","N/A","N/A","10.7","0.005","1.2"
"Victoria Harbour","VM12","2021-11-10","1","Surface Water","0.5","0.13","2.5","89","6.1","470","820","0.12","0.06","0.009","7.5","<0.2","32.6","2.1","0.99","2.9","25.5","0.31","0.39","0.57","0.1","10.3","0.002","0.8"
"Victoria Harbour","VM12","2021-11-10","1","Middle Water","0.6","0.13","2.7","80","5.4","320","580","0.13","0.064","0.011","7.5","<0.2","32.7","2.1","1.1","4.7","25.6","0.32","0.3","0.49","0.08","6.9","0.002","0.8"
"Victoria Harbour","VM12","2021-11-10","1","Bottom Water","0.7","0.14","2.8","78","5.3","550","1700","0.12","0.061","0.021","7.5","<0.2","32.8","2.1","1.1","5.5","25.5","0.32","0.38","0.56","0.08","8.1","0.002","1"
"Victoria Harbour","VM12","2021-12-08","1","Surface Water","0.5","0.16","1.3","74","5.4","1300","2500","0.1","0.048","0.022","7.4","1","33.2","1.8","0.67","15","21.6","0.31","0.32","0.47","0.04","9.4","0.001","2"
"Victoria Harbour","VM12","2021-12-08","1","Middle Water","0.5","0.16","1.3","76","5.5","1600","2400","0.1","0.051","0.022","7.5","0.2","33.5","1.8","0.8","15","21.8","0.31","0.7","0.85","0.05","11.2","0.002","1.8"
"Victoria Harbour","VM12","2021-12-08","1","Bottom Water","0.4","0.16","1","76","5.5","1300","1900","0.097","0.05","0.023","7.5","0.5","33.5","1.8","0.83","15","21.8","0.31","0.84","0.99","0.04","11.4","0.002","2.2"
"Victoria Harbour","VM14","2021-01-07","1","Surface Water","0.9","0.16","2.3","69","5.4","370","660","0.26","0.007","0.01","7.8","0.3","30.9","1.9","0.98","2.2","18.4","0.43","0.54","0.81","0.07","5.7","0.003","0.7"
"Victoria Harbour","VM14","2021-01-07","1","Middle Water","0.9","0.16","2.5","69","5.4","310","480","0.26","0.008","0.015","7.8","<0.2","30.9","1.9","0.96","3.6","18.4","0.43","0.67","0.94","0.07","4","0.003","0.6"
"Victoria Harbour","VM14","2021-01-07","1","Bottom Water","1.1","0.16","3.2","71","5.5","360","550","0.26","0.007","0.008","7.8","<0.2","31","1.9","0.98","5.2","18.4","0.43","0.88","1.15","0.07","4.4","0.003","0.8"
"Victoria Harbour","VM14","2021-02-03","1","Surface Water","1.3","0.14","12","68","5.3","500","890","0.1","0.025","0.009","7.8","0.8","30.8","3","0.21","8.7","18.2","0.27","0.65","0.78","0.06","2.8","0.003","1.7"
"Victoria Harbour","VM14","2021-02-03","1","Middle Water","1.4","0.14","11","72","5.6","460","820","0.1","0.024","0.005","7.8","<0.2","30.9","3","0.23","9.7","18.3","0.26","0.79","0.91","0.07","2.7","0.003","1.8"
"Victoria Harbour","VM14","2021-02-03","1","Bottom Water","1.2","0.14","9.5","76","5.9","250","690","0.098","0.022","0.006","7.8","0.8","30.9","3","0.23","9","18.2","0.26","0.83","0.95","0.07","3","0.002","1.6"
"Victoria Harbour","VM14","2021-03-08","1","Surface Water","0.3","0.22","0.4","59","4.4","610","1400","0.086","0.013","0.025","7.6","<0.2","31.8","2.6","0.72","4","20.4","0.32","0.63","0.73","0.07","4.3","0.003","0.9"
"Victoria Harbour","VM14","2021-03-08","1","Middle Water","0.2","0.23","0.4","57","4.3","610","1300","0.092","0.015","0.025","7.6","<0.2","31.8","2.6","0.72","3.3","20.4","0.34","0.58","0.69","0.07","4.2","0.003","0.6"
"Victoria Harbour","VM14","2021-03-08","1","Bottom Water","<0.1","0.22","0.3","59","4.4","530","1200","0.086","0.014","0.024","7.6","0.5","31.9","2.6","0.71","3.9","20.4","0.32","0.47","0.57","0.07","5.2","0.003","0.7"
"Victoria Harbour","VM14","2021-04-19","1","Surface Water","1","0.18","1.8","62","4.4","30","120","0.13","0.008","0.021","7.5","<0.2","32.2","2.1","0.93","8.5","24","0.32","0.75","0.89","0.07","5.7","0.002","0.8"
"Victoria Harbour","VM14","2021-04-19","1","Middle Water","0.9","0.19","1.6","56","3.9","60","280","0.13","0.009","0.022","7.5","<0.2","32.3","2.1","0.94","9.7","24","0.33","0.53","0.67","0.07","3.7","0.002","0.8"
"Victoria Harbour","VM14","2021-04-19","1","Bottom Water","0.9","0.18","1.3","56","3.9","130","330","0.13","0.008","0.022","7.5","<0.2","32.3","2.1","0.93","10","24","0.32","0.63","0.77","0.07","4.1","0.002","1.1"
"Victoria Harbour","VM14","2021-05-07","1","Surface Water","0.9","0.088","16","69","4.7","80","170","0.18","0.033","0.005","7.6","0.3","30.1","2","0.99","12","26","0.3","N/A","N/A","N/A","3.9","0.002","3.4"
"Victoria Harbour","VM14","2021-05-07","1","Middle Water","0.8","0.09","14","71","4.9","220","600","0.17","0.03","0.005","7.5","<0.2","30.7","2","0.99","9.7","25.6","0.29","N/A","N/A","N/A","3.5","0.001","2.2"
"Victoria Harbour","VM14","2021-05-07","1","Bottom Water","0.6","0.1","10","70","4.8","210","640","0.15","0.027","0.005","7.5","<0.2","31.5","2","0.9","19","25.3","0.28","N/A","N/A","N/A","5.1","0.001","5.2"
"Victoria Harbour","VM14","2021-06-18","1","Surface Water","0.8","0.058","8","75","5.1","80","360","0.4","0.083","0.015","7.5","1.2","23.7","2.3","2.9","3.3","29.2","0.54","N/A","N/A","N/A","3.4","0.001","0.7"
"Victoria Harbour","VM14","2021-06-18","1","Middle Water","1.4","0.075","7.2","67","4.5","80","360","0.37","0.081","0.016","7.5","1.3","24.2","2.3","2.8","3","29","0.53","N/A","N/A","N/A","3.4","0.002","0.8"
"Victoria Harbour","VM14","2021-06-18","1","Bottom Water","0.9","0.085","5.4","62","4.1","180","390","0.31","0.075","0.018","7.5","1.4","27.8","2.3","2.7","2.3","28.4","0.47","N/A","N/A","N/A","4.9","0.001","0.6"
"Victoria Harbour","VM14","2021-07-05","1","Surface Water","1.5","0.031","27","72","5","<10","10","0.54","0.082","0.008","7.5","8.3","22.8","1.8","1.9","6.1","28.1","0.65","N/A","N/A","N/A","4.5","<0.001","2.6"
"Victoria Harbour","VM14","2021-07-05","1","Middle Water","1.6","0.044","24","76","5.2","20","100","0.5","0.083","0.008","7.4","5.8","23.7","1.8","1.6","6.1","27.9","0.63","N/A","N/A","N/A","4.5","<0.001","1.6"
"Victoria Harbour","VM14","2021-07-05","1","Bottom Water","1.1","0.047","15","76","5.2","30","140","0.36","0.088","0.009","7.2","5","30.4","1.8","1.5","5.6","25.9","0.5","N/A","N/A","N/A","6.6","<0.001","1.2"
"Victoria Harbour","VM14","2021-08-02","1","Surface Water","2.7","0.033","25","69","4.6","57","290","0.3","0.057","0.004","7.6","2.6","25","1.7","2.2","3.1","29.2","0.39","N/A","N/A","N/A","3.8","<0.001","1.7"
"Victoria Harbour","VM14","2021-08-02","1","Middle Water","3.5","0.046","42","74","5","1300","4300","0.25","0.062","0.005","7.5","5.8","25.7","1.7","2.1","5.3","29","0.36","N/A","N/A","N/A","3.6","<0.001","2.7"
"Victoria Harbour","VM14","2021-08-02","1","Bottom Water","1.5","0.055","22","74","4.9","320","1400","0.21","0.048","0.002","7.3","2","31.3","1.7","1.8","4.9","27.2","0.31","N/A","N/A","N/A","5.5","<0.001","2.1"
"Victoria Harbour","VM14","2021-09-01","1","Surface Water","0.6","0.13","2.5","90","6.1","100","250","0.48","0.057","0.029","7.8","1.3","29","2","1.8","2","26.5","0.67","N/A","N/A","N/A","3.5","0.004","<0.5"
"Victoria Harbour","VM14","2021-09-01","1","Middle Water","0.5","0.13","2.4","57","3.9","100","240","0.46","0.057","0.031","7.8","1","29.1","2","1.8","3.5","26.5","0.65","N/A","N/A","N/A","2.2","0.004","0.8"
"Victoria Harbour","VM14","2021-09-01","1","Bottom Water","0.3","0.13","2.5","57","3.9","120","250","0.44","0.055","0.011","7.8","0.4","29.6","2","1.8","9.7","26.3","0.63","N/A","N/A","N/A","2.8","0.004","2.4"
"Victoria Harbour","VM14","2021-10-16","1","Surface Water","<0.1","0.098","1.4","73","4.8","670","2900","0.073","0.046","0.022","7.9","<0.2","31.7","2.5","1.4","3.7","27.8","0.22","N/A","N/A","N/A","8.7","0.004","<0.5"
"Victoria Harbour","VM14","2021-10-16","1","Middle Water","<0.1","0.098","1","67","4.4","230","1600","0.068","0.044","0.022","7.9","0.3","31.9","2.5","1.4","4.1","27.8","0.21","N/A","N/A","N/A","8.2","0.004","0.9"
"Victoria Harbour","VM14","2021-10-16","1","Bottom Water","<0.1","0.099","0.6","75","4.9","900","2600","0.062","0.045","0.022","7.9","0.4","32.1","2.5","1.4","7.8","27.7","0.21","N/A","N/A","N/A","13.1","0.004","1.1"
"Victoria Harbour","VM14","2021-11-03","1","Surface Water","0.4","0.14","2","94","6.3","1000","2000","0.12","0.081","0.027","7.5","0.4","32.8","1.9","1.2","4.8","26.2","0.34","0.63","0.83","0.08","9.3","0.002","1.4"
"Victoria Harbour","VM14","2021-11-03","1","Middle Water","0.4","0.14","2.5","64","4.3","370","850","0.12","0.079","0.026","7.5","<0.2","32.7","1.9","1.1","3.9","26.3","0.34","0.54","0.74","0.07","7.3","0.002","1"
"Victoria Harbour","VM14","2021-11-03","1","Bottom Water","0.4","0.14","2.8","73","4.9","200","450","0.11","0.078","0.026","7.5","<0.2","32.8","1.9","1.1","4.2","26.2","0.33","0.33","0.52","0.08","10.7","0.002","1"
"Victoria Harbour","VM14","2021-12-02","1","Surface Water","0.7","0.2","1.7","98","6.9","460","770","0.079","0.041","0.028","7.5","<0.2","33.2","2.2","0.76","4.3","23","0.32","0.7","0.82","0.04","8.5","0.003","0.6"
"Victoria Harbour","VM14","2021-12-02","1","Middle Water","0.8","0.18","0.7","64","4.5","290","590","0.075","0.04","0.027","7.5","0.2","33.2","2.2","0.75","5.3","22.9","0.3","0.22","0.34","0.04","7.7","0.002","0.7"
"Victoria Harbour","VM14","2021-12-02","1","Bottom Water","1","0.17","0.4","75","5.3","560","1000","0.08","0.043","0.026","7.6","0.6","33.4","2.2","0.76","6.2","22.9","0.29","0.29","0.41","0.04","9.8","0.002","1.3"
"Victoria Harbour","VM15","2021-01-07","1","Surface Water","1.4","0.18","7.4","68","5.3","760","930","0.25","0.008","0.011","7.8","0.8","30.9","2.6","0.83","7.2","18.3","0.44","0.9","1.16","0.08","11.1","0.003","0.9"
"Victoria Harbour","VM15","2021-01-07","1","Middle Water","1.3","0.21","4","71","5.5","2100","2500","0.25","0.008","0.031","7.8","<0.2","30.9","2.6","0.84","3.2","18.4","0.47","0.89","1.15","0.09","3.6","0.003","0.7"
"Victoria Harbour","VM15","2021-01-07","1","Bottom Water","1.1","0.21","5.2","73","5.7","3200","4100","0.25","0.008","0.032","7.7","0.5","31","2.6","0.89","3.5","18.4","0.47","0.88","1.14","0.09","4.3","0.003","0.8"
"Victoria Harbour","VM15","2021-02-03","1","Surface Water","1.3","0.19","7.5","70","5.4","99","170","0.08","0.026","0.009","7.8","0.5","31.4","3","0.29","10","18.2","0.3","0.94","1.05","0.09","2.9","0.003","1.2"
"Victoria Harbour","VM15","2021-02-03","1","Middle Water","1.3","0.18","7.5","73","5.7","95","120","0.071","0.025","0.014","7.8","1.2","31.5","3","0.29","7.5","18.2","0.28","0.97","1.07","0.07","2.6","0.003","1.1"
"Victoria Harbour","VM15","2021-02-03","1","Bottom Water","1.2","0.17","7","89","6.9","40","100","0.069","0.024","0.014","7.8","0.5","31.6","3","0.3","9.6","18.2","0.26","0.55","0.64","0.06","3.5","0.003","2.1"
"Victoria Harbour","VM15","2021-03-08","1","Surface Water","0.4","0.17","0.6","60","4.5","290","640","0.076","0.02","0.028","7.6","<0.2","32.5","2.1","0.69","2.8","20.1","0.27","0.59","0.69","0.07","4.2","0.002","0.8"
"Victoria Harbour","VM15","2021-03-08","1","Middle Water","0.4","0.15","0.5","61","4.5","350","670","0.072","0.021","0.025","7.6","<0.2","32.5","2.1","0.73","4.4","20.1","0.24","0.59","0.68","0.07","4.4","0.002","0.8"
"Victoria Harbour","VM15","2021-03-08","1","Bottom Water","0.4","0.15","0.2","72","5.4","270","510","0.061","0.019","0.027","7.6","0.4","32.5","2.1","0.68","3.9","20.1","0.23","0.63","0.71","0.07","4.8","0.002","1"
"Victoria Harbour","VM15","2021-04-19","1","Surface Water","1.5","0.16","1","59","4.2","100","280","0.089","0.01","0.028","7.4","<0.2","33.1","2.4","0.79","10","23.2","0.26","0.56","0.66","0.07","4.6","0.002","1.3"
"Victoria Harbour","VM15","2021-04-19","1","Middle Water","1.5","0.14","1.9","60","4.2","80","220","0.086","0.007","0.024","7.4","<0.2","33.2","2.4","0.8","11","23.5","0.23","0.55","0.64","0.07","4.7","0.002","1.1"
"Victoria Harbour","VM15","2021-04-19","1","Bottom Water","1.4","0.1","0.9","65","4.6","130","440","0.066","0.006","0.019","7.5","<0.2","33.5","2.4","0.75","11","23.4","0.17","0.36","0.43","0.06","7.4","0.001","1.4"
"Victoria Harbour","VM15","2021-05-07","1","Surface Water","0.6","0.31","2.2","66","4.5","430","800","0.11","0.017","0.02","7.4","<0.2","32.1","2.5","0.86","8.3","25.6","0.44","N/A","N/A","N/A","5.1","0.004","1.8"
"Victoria Harbour","VM15","2021-05-07","1","Middle Water","0.6","0.29","0.9","61","4.2","5600","9000","0.095","0.015","0.021","7.4","0.4","32.6","2.5","0.78","8.6","25.2","0.4","N/A","N/A","N/A","3","0.003","1.9"
"Victoria Harbour","VM15","2021-05-07","1","Bottom Water","0.4","0.22","0.7","60","4.1","2400","5000","0.084","0.014","0.006","7.4","<0.2","32.9","2.5","0.75","11","25.1","0.32","N/A","N/A","N/A","4.5","0.003","2.7"
"Victoria Harbour","VM15","2021-06-18","1","Surface Water","1.1","0.13","4","76","5.1","1600","4100","0.29","0.071","0.023","7.5","1.4","26.3","1.8","2.3","2.4","28.9","0.49","N/A","N/A","N/A","16.5","0.003","0.7"
"Victoria Harbour","VM15","2021-06-18","1","Middle Water","1.1","0.17","3.3","67","4.5","3400","5800","0.26","0.07","0.024","7.5","1.6","27","1.8","2.1","<0.5","28.8","0.5","N/A","N/A","N/A","3.3","0.003","<0.5"
"Victoria Harbour","VM15","2021-06-18","1","Bottom Water","1","0.2","3.6","60","4","2500","3800","0.21","0.064","0.031","7.4","1","29","1.8","2","4.8","28.6","0.47","N/A","N/A","N/A","4.9","0.003","0.7"
"Victoria Harbour","VM15","2021-07-05","1","Surface Water","2.3","0.046","24","76","5.1","320","730","0.38","0.074","0.006","7.7","10","23.9","1.7","0.17","2.7","28.7","0.5","N/A","N/A","N/A","4","0.001","0.8"
"Victoria Harbour","VM15","2021-07-05","1","Middle Water","1.9","0.16","23","92","6.3","2500","5200","0.32","0.08","0.006","7.4","7.8","26.2","1.7","0.41","5","28","0.56","N/A","N/A","N/A","3.7","0.002","1.7"
"Victoria Harbour","VM15","2021-07-05","1","Bottom Water","1","0.28","11","57","3.9","3500","5900","0.21","0.079","0.025","7.1","4","32.3","1.7","1.1","3.2","25","0.57","N/A","N/A","N/A","3.7","0.002","0.9"
"Victoria Harbour","VM15","2021-08-02","1","Surface Water","2.9","0.21","32","67","4.4","330","650","0.19","0.039","<0.002","7.5","4.9","28.8","1.9","0.87","4.6","28.7","0.44","N/A","N/A","N/A","4.3","0.004","2.2"
"Victoria Harbour","VM15","2021-08-02","1","Middle Water","1.6","0.19","14","71","4.7","260","550","0.16","0.037","<0.002","7.4","2.9","29.3","1.9","0.98","4.1","28.5","0.39","N/A","N/A","N/A","4.1","0.002","2.1"
"Victoria Harbour","VM15","2021-08-02","1","Bottom Water","1.2","0.16","8.5","47","3.1","200","440","0.13","0.029","0.013","7.2","2","32.5","1.9","1.4","11","26.5","0.32","N/A","N/A","N/A","7.1","0.001","2.5"
"Victoria Harbour","VM15","2021-09-01","1","Surface Water","1.6","0.17","14","84","5.7","80","310","0.29","0.038","<0.002","7.9","3.2","30.1","2.6","0.92","2.2","26.7","0.5","N/A","N/A","N/A","3.7","0.007","0.7"
"Victoria Harbour","VM15","2021-09-01","1","Middle Water","1.2","0.27","12","75","5.1","480","680","0.29","0.038","0.021","7.8","2.3","30.2","2.6","1.1","3.4","26.5","0.6","N/A","N/A","N/A","1","0.009","1.4"
"Victoria Harbour","VM15","2021-09-01","1","Bottom Water","0.8","0.24","6.2","33","2.3","390","680","0.28","0.039","0.04","7.7","1.6","31.7","2.6","1.5","9.1","25.2","0.56","N/A","N/A","N/A","5.1","0.005","1.8"
"Victoria Harbour","VM15","2021-10-16","1","Surface Water","<0.1","0.12","0.9","80","5.3","3400","15000","0.05","0.036","0.023","7.9","0.2","32.1","1.8","1.3","7.5","27.8","0.21","N/A","N/A","N/A","60.6","0.005","1"
"Victoria Harbour","VM15","2021-10-16","1","Middle Water","<0.1","0.12","1.1","64","4.2","4500","7600","0.047","0.038","0.024","7.9","0.6","32.2","1.8","1.3","6.1","27.8","0.21","N/A","N/A","N/A","10.9","0.005","1.1"
"Victoria Harbour","VM15","2021-10-16","1","Bottom Water","<0.1","0.13","0.9","70","4.6","3400","6300","0.049","0.038","0.023","7.9","1.2","32.3","1.8","1.3","6.8","27.7","0.22","N/A","N/A","N/A","64.5","0.005","1.2"
"Victoria Harbour","VM15","2021-11-03","1","Surface Water","0.8","0.11","5.5","83","5.5","260","420","0.099","0.057","0.022","7.5","<0.2","32.8","2.1","0.96","9.9","26.2","0.27","0.4","0.56","0.07","17","0.002","2"
"Victoria Harbour","VM15","2021-11-03","1","Middle Water","0.7","0.097","5.4","68","4.6","370","690","0.1","0.056","0.021","7.6","<0.2","32.8","2.1","0.94","6","26.2","0.25","0.56","0.72","0.08","7.1","0.002","1.3"
"Victoria Harbour","VM15","2021-11-03","1","Bottom Water","0.6","0.09","3.9","81","5.5","420","650","0.1","0.054","0.019","7.6","0.3","32.9","2.1","0.9","2.2","26.1","0.24","0.47","0.62","0.06","7.8","0.002","0.6"
"Victoria Harbour","VM15","2021-12-02","1","Surface Water","0.7","0.15","1.1","83","5.9","410","730","0.11","0.045","0.031","7.5","1","33.1","1.8","0.79","7.5","22.7","0.31","0.66","0.82","0.05","75","0.002","1.2"
"Victoria Harbour","VM15","2021-12-02","1","Middle Water","0.6","0.15","0.9","68","4.9","300","620","0.11","0.046","0.033","7.5","0.7","33.1","1.8","0.8","6","22.7","0.31","0.25","0.41","0.04","8.4","0.002","1"
"Victoria Harbour","VM15","2021-12-02","1","Bottom Water","0.7","0.15","1.4","76","5.4","220","500","0.11","0.047","0.03","7.5","0.4","33.3","1.8","0.77","6.8","22.7","0.31","0.32","0.48","0.05","9.8","0.002","1.7"
"Victoria Harbour","VM2","2021-02-24","1","Surface Water","0.9","0.1","1.2","67","5","78","100","0.034","0.007","0.011","7.8","<0.2","32.7","2.6","0.48","1.3","19.8","0.14","0.33","0.37","0.05","3.5","0.002","<0.5"
"Victoria Harbour","VM2","2021-02-24","1","Middle Water","1","0.094","0.3","68","5.1","49","160","0.032","0.008","0.011","7.8","0.9","32.8","2.6","0.48","8.1","19.9","0.13","0.32","0.36","0.17","3.3","0.002","1.6"
"Victoria Harbour","VM2","2021-02-24","1","Bottom Water","0.9","0.094","0.9","74","5.6","82","120","0.029","0.007","0.011","7.8","0.4","32.8","2.6","0.47","1.1","19.8","0.13","1.4","1.44","0.1","3.5","0.002","<0.5"
"Victoria Harbour","VM2","2021-03-03","1","Surface Water","0.5","0.093","0.3","65","4.9","70","150","0.034","0.008","0.01","7.7","0.3","32.7","2.6","0.53","1","20.1","0.14","0.77","0.81","0.06","3.5","0.002","0.6"
"Victoria Harbour","VM2","2021-03-03","1","Middle Water","0.4","0.096","0.6","69","5.1","110","180","0.033","0.009","0.013","7.7","0.5","32.8","2.6","0.53","2.4","20.2","0.14","0.6","0.64","0.07","3.7","0.002","0.6"
"Victoria Harbour","VM2","2021-03-03","1","Bottom Water","0.5","0.093","0.7","68","5.1","82","150","0.031","0.009","0.013","7.7","<0.2","32.8","2.6","0.54","2.5","20.2","0.13","0.69","0.73","0.05","3.7","0.002","<0.5"
"Victoria Harbour","VM2","2021-04-12","1","Surface Water","0.5","0.084","1.9","68","4.7","12","20","0.05","0.005","0.017","7.5","0.2","33.3","2.5","0.48","2.2","23.5","0.14","0.92","0.98","0.05","4.4","0.001","<0.5"
"Victoria Harbour","VM2","2021-04-12","1","Middle Water","0.6","0.081","1.9","65","4.6","66","100","0.05","0.004","0.017","7.5","<0.2","33.4","2.5","0.48","2.5","23.5","0.14","0.95","1","0.06","3.4","0.001","0.5"
"Victoria Harbour","VM2","2021-04-12","1","Bottom Water","0.8","0.078","2.9","69","4.8","77","90","0.059","0.006","0.019","7.5","<0.2","33.4","2.5","0.41","4.2","23.4","0.14","1","1.07","0.06","3.8","0.001","0.8"
"Victoria Harbour","VM2","2021-05-03","1","Surface Water","0.4","0.1","2","66","4.6","230","380","0.061","0.009","0.016","7.4","<0.2","33.2","2.7","0.51","1.6","24.5","0.17","0.7","0.77","0.04","3.4","0.001","1.5"
"Victoria Harbour","VM2","2021-05-03","1","Middle Water","0.3","0.1","0.9","62","4.3","90","160","0.054","0.008","0.016","7.4","0.7","33.4","2.7","0.47","2.8","24.4","0.16","0.78","0.84","0.04","3.5","0.001","0.6"
