"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Port Shelter","PT3","2020-05-27","1","Surface Water","0.7","0.06","0.3","97","6.4","7","17","0.045","0.005","0.004","7.8","<0.2","30.1","3.6","1","2.4","28.5","0.11","0.39","0.44","<0.02","2.8","0.002","1"
"Port Shelter","PT3","2020-05-27","1","Middle Water","0.5","0.065","0.4","77","5.1","4","14","0.037","0.005","0.005","7.9","<0.2","31.6","3.6","0.8","2.1","27.4","0.11","0.14","0.18","<0.02","1.6","0.002","0.6"
"Port Shelter","PT3","2020-05-27","1","Bottom Water","0.5","0.062","0.5","79","5.3","2","10","0.038","0.005","0.006","7.9","<0.2","32.4","3.6","0.7","1.3","26.7","0.11","0.41","0.45","0.02","2.2","0.002","<0.5"
"Port Shelter","PT3","2020-07-15","1","Surface Water","1","0.024","0.7","80","5","<1","4","<0.002","<0.002","0.008","7.9","<0.2","33","2.4","1","2.5","30.6","0.03","0.47","0.47","0.03","2.3","0.001","0.8"
"Port Shelter","PT3","2020-07-15","1","Middle Water","1","0.028","0.6","78","4.9","<1","1","<0.002","<0.002","0.008","7.9","0.4","33.4","2.4","1","4.4","30","0.03","0.4","0.4","0.06","2.2","0.001","1.1"
"Port Shelter","PT3","2020-07-15","1","Bottom Water","1.2","0.033","2.2","74","5","<1","<1","<0.002","<0.002","0.012","7.9","1","35.4","2.4","1.1","3.4","25.1","0.04","0.4","0.4","0.07","3.2","0.001","1.1"
"Port Shelter","PT3","2020-10-28","1","Surface Water","0.9","0.027","2.4","82","5.6","<1","<1","<0.002","0.003","0.008","8","1.5","33.3","2.3","0.28","2.5","25","0.03","0.78","0.79","0.04","3.9","0.001","0.6"
"Port Shelter","PT3","2020-10-28","1","Middle Water","0.8","0.022","1.6","87","5.9","<1","1","<0.002","0.003","0.01","8","2.2","33.3","2.3","0.27","2.7","25","0.03","0.4","0.41","0.04","3.6","<0.001","0.8"
"Port Shelter","PT3","2020-10-28","1","Bottom Water","0.8","0.028","2.5","91","6.2","<1","1","<0.002","0.003","0.009","8","1.4","33.4","2.3","0.28","2.6","25","0.03","0.54","0.55","0.04","3.7","0.001","0.6"
"Port Shelter","PT3","2020-11-12","1","Surface Water","0.8","0.02","2.3","82","5.8","<1","2","<0.002","0.004","0.007","7.9","0.6","32.8","2.7","0.34","8.7","23.3","0.03","0.14","0.15","0.04","3.1","<0.001","1.7"
"Port Shelter","PT3","2020-11-12","1","Middle Water","0.9","0.02","2.5","96","6.8","<1","1","<0.002","0.004","0.006","7.9","1.1","32.9","2.7","0.25","6.1","23.4","0.03","0.13","0.14","0.03","3","<0.001","1.4"
"Port Shelter","PT3","2020-11-12","1","Bottom Water","0.8","0.019","3.1","100","7","<1","<1","0.004","0.002","0.006","7.9","1.3","33","2.7","0.24","11","23.4","0.03","0.11","0.12","0.05","4.4","<0.001","2.8"
"Port Shelter","PT4","2020-01-08","1","Surface Water","1.5","0.036","4.8","81","5.9","2","3","<0.002","0.002","0.005","8.3","2.5","32.1","2.1","0.74","13","21.4","0.04","0.35","0.35","0.03","1.1","0.002","2.7"
"Port Shelter","PT4","2020-01-08","1","Bottom Water","1.3","0.048","3.6","117","8.6","<1","5","<0.002","0.002","0.006","8.3","2.7","32.2","2.1","0.68","9.7","21.2","0.05","0.15","0.15","0.02","0.9","0.003","2.4"
"Port Shelter","PT4","2020-05-27","1","Surface Water","1.6","0.061","5.5","90","6","180","3100","0.065","0.009","0.003","7.9","4.6","30.1","2","0.53","4.2","27.8","0.14","0.31","0.38","0.02","3.6","0.002","1.6"
"Port Shelter","PT4","2020-05-27","1","Bottom Water","1","0.065","2.2","100","6.6","44","70","0.041","0.007","0.005","7.9","4.1","32.1","2","0.35","2.7","26.8","0.11","0.66","0.71","0.02","2.6","0.002","0.9"
"Port Shelter","PT4","2020-07-15","1","Surface Water","1.7","0.029","1.8","83","5.4","<1","8","<0.002","<0.002","0.008","8.1","0.9","33","2","1.5","3.1","28.8","0.03","0.38","0.38","0.05","3.8","0.002","1.6"
"Port Shelter","PT4","2020-07-15","1","Bottom Water","1.6","0.052","2.7","75","5.1","<1","8","<0.002","<0.002","0.012","8","1.1","35.2","2","1.5","3.1","24.9","0.06","0.58","0.58","0.07","3.9","0.002","1.4"
"Port Shelter","PT4","2020-10-28","1","Surface Water","1.7","0.029","6.8","85","5.8","17","72","0.004","<0.002","0.007","8.1","2.6","32.1","2","0.27","3.1","25.5","0.04","0.71","0.72","0.05","4.3","0.002","1"
"Port Shelter","PT4","2020-10-28","1","Bottom Water","1.6","0.029","6.7","95","6.5","22","66","0.003","0.002","0.007","8.1","1.8","33.1","2","0.28","3.6","25.4","0.03","0.53","0.54","0.04","4.3","0.002","1.4"
"Port Shelter","PT4","2020-11-12","1","Surface Water","1.4","0.017","3.5","94","6.6","<1","11","<0.002","0.004","0.005","7.7","1.7","32.9","2","0.23","9.5","24.1","0.02","0.15","0.16","0.04","3.4","<0.001","2.1"
"Port Shelter","PT4","2020-11-12","1","Bottom Water","1.3","0.026","4.3","99","6.9","1","13","0.003","0.003","0.005","7.8","2.4","32.9","2","0.15","10","24.1","0.03","0.33","0.34","0.03","3.5","<0.001","2.4"
"Southern","SM1","2020-01-15","1","Surface Water","0.5","0.06","2.9","91","6.9","<1","<1","0.011","0.004","0.005","8.4","1.2","32.4","3.8","0.18","2.5","19.3","0.08","0.17","0.19","0.04","3.3","0.004","0.8"
"Southern","SM1","2020-01-15","1","Middle Water","0.5","0.04","2.2","98","7.4","1","1","<0.002","0.003","0.006","8.3","2","32.4","3.8","0.21","3.3","19.3","0.05","0.54","0.55","0.05","0.9","0.002","0.8"
"Southern","SM1","2020-01-15","1","Bottom Water","0.4","0.03","1.6","103","7.8","8","11","0.015","0.005","0.004","8.3","2","32.5","3.8","0.25","3","19.4","0.05","0.42","0.44","0.06","1.1","0.002","0.8"
"Southern","SM1","2020-03-20","1","Surface Water","0.7","0.024","2.3","93","7","<1","<1","<0.002","0.002","0.008","8","1.6","33.2","3.8","0.47","5.9","19.7","0.03","0.56","0.56","0.03","1.9","<0.001","1.2"
"Southern","SM1","2020-03-20","1","Middle Water","0.5","0.025","1.7","94","7.1","<1","<1","<0.002","0.003","0.011","8.1","1.3","33.2","3.8","0.5","8.6","19.6","0.03","0.56","0.57","0.04","0.8","<0.001","1.6"
"Southern","SM1","2020-03-20","1","Bottom Water","1","0.031","0.7","95","7.2","<1","<1","<0.002","0.003","0.011","8.1","1.1","33.3","3.8","0.53","6.5","19.5","0.04","0.54","0.55","0.04","1","0.001","0.9"
"Southern","SM1","2020-05-22","1","Surface Water","0.7","0.068","0.6","95","6.4","8","90","0.1","0.014","0.003","7.8","0.5","30.6","3.9","0.12","2.4","26.4","0.18","0.42","0.53","0.02","2.5","0.002","1.2"
"Southern","SM1","2020-05-22","1","Middle Water","0.7","0.074","<0.2","73","5.1","12","22","0.082","0.019","0.007","7.8","0.9","33.2","3.9","0.21","1.6","24.5","0.18","0.46","0.56","0.03","3.2","0.002","0.8"
"Southern","SM1","2020-05-22","1","Bottom Water","0.7","0.052","0.2","57","4","2","13","0.04","0.037","0.011","7.7","0.8","34","3.9","0.56","3.3","23.7","0.13","0.31","0.39","0.03","4.4","0.001","0.9"
"Southern","SM1","2020-06-17","1","Surface Water","1.1","0.13","4.6","91","6.3","1","2","0.56","0.055","0.01","8","0.6","19.7","3","3.4","4","28.7","0.75","0.51","1.13","<0.02","3.6","0.008","1.7"
"Southern","SM1","2020-06-17","1","Middle Water","0.7","0.04","2.4","91","6.3","4","6","0.34","0.052","0.003","7.7","1.4","28.9","3","2.4","7.6","26.1","0.43","0.28","0.67","0.03","1.5","0.001","1.6"
"Southern","SM1","2020-06-17","1","Bottom Water","0.6","0.042","2.5","48","3.9","1","6","0.12","0.032","0.004","7.8","0.3","34","3","1.9","12","23.9","0.19","0.87","1.02","0.03","4.6","<0.001","2.2"
"Southern","SM1","2020-07-03","1","Surface Water","2.7","0.076","14","90","6.1","2","4","0.21","0.017","0.011","8.5","2.2","23.8","2.6","0.11","3","29.2","0.3","0.27","0.5","<0.02","7.2","0.012","2"
"Southern","SM1","2020-07-03","1","Middle Water","1.4","0.017","5.9","108","7.5","25","59","0.12","0.03","0.004","8","1.4","30.2","2.6","0.73","2.6","25.4","0.17","0.12","0.27","0.04","1.4","<0.001","1.1"
"Southern","SM1","2020-07-03","1","Bottom Water","0.7","0.029","2.1","48","3.4","3","8","0.08","0.034","0.01","7.9","2","34.2","2.6","1.3","3.5","22.7","0.14","0.07","0.18","0.04","3.1","<0.001","1"
"Southern","SM1","2020-09-10","1","Surface Water","0.8","0.024","2.1","86","5.6","1","2","0.024","<0.002","0.003","8","0.3","31","4","0.74","1.2","28.5","0.05","0.83","0.86","<0.02","1.7","0.001","0.8"
"Southern","SM1","2020-09-10","1","Middle Water","0.6","0.031","1.1","78","5.1","1","8","0.014","0.005","0.004","8","<0.2","31.8","4","0.39","1.5","28.3","0.05","0.55","0.57","<0.02","1.7","0.002","0.9"
"Southern","SM1","2020-09-10","1","Bottom Water","1.1","0.018","1.7","71","4.7","1","4","0.011","0.003","0.005","7.9","1","33.2","4","0.32","7.6","26.6","0.03","0.72","0.73","0.04","2.2","<0.001","2"
"Southern","SM1","2020-10-08","1","Surface Water","<0.1","0.016","2.7","86","5.6","1","6","<0.002","<0.002","0.005","8.1","<0.2","32.8","2","0.36","11","28.2","0.02","<0.05","0.05","0.06","4.7","0.001","2.3"
"Southern","SM1","2020-10-08","1","Middle Water","0.2","0.008","1.7","93","6","<1","3","<0.002","<0.002","0.004","8.1","0.5","32.9","2","0.38","11","28.2","0.01","0.07","0.07","0.08","3.6","<0.001","2.4"
"Southern","SM1","2020-10-08","1","Bottom Water","<0.1","0.013","1.7","93","6","<1","<1","<0.002","<0.002","0.005","8.1","0.7","32.9","2","0.42","9.8","28.1","0.02","<0.05","0.05","0.07","4.3","<0.001","2.4"
"Southern","SM1","2020-11-09","1","Surface Water","0.8","<0.005","1.6","92","6.5","2","2","0.11","0.007","0.011","7.9","0.5","32.5","3.3","0.77","1.8","23.4","0.12","1.2","1.32","0.04","5","<0.001","0.7"
"Southern","SM1","2020-11-09","1","Middle Water","0.6","0.005","1.3","95","6.7","<1","1","0.11","0.008","0.012","7.9","1","32.5","3.3","0.8","1.9","23.4","0.12","0.57","0.69","0.04","3","<0.001","0.7"
"Southern","SM1","2020-11-09","1","Bottom Water","0.6","0.01","2.4","104","7.3","<1","2","0.1","0.008","0.01","7.9","0.8","32.7","3.3","0.79","1.3","23.7","0.12","0.47","0.58","0.05","2.7","<0.001","<0.5"
"Southern","SM10","2020-01-09","1","Surface Water","0.3","0.21","1.2","85","6.3","11","22","0.26","0.022","0.03","8.1","0.7","31.9","1.9","1.5","12","20.6","0.49","1","1.28","0.09","4.4","0.009","2.3"
"Southern","SM10","2020-01-09","1","Bottom Water","0.7","0.17","1","81","6","4","13","0.29","0.023","0.035","8.1","1.1","31.9","1.9","1.4","18","20.6","0.48","0.8","1.11","0.09","3.8","0.007","2.9"
"Southern","SM10","2020-04-23","1","Surface Water","0.5","0.062","<0.2","93","6.7","1","5","0.22","0.012","0.005","7.7","1.7","29.6","2.8","0.43","12","23","0.29","0.07","0.3","<0.02","1.8","0.001","2.8"
"Southern","SM10","2020-04-23","1","Bottom Water","0.5","0.078","0.3","83","6","2","3","0.21","0.008","0.006","7.7","1","29.6","2.8","0.43","6.5","23","0.3","0.29","0.51","<0.02","1.7","0.002","0.9"
"Southern","SM10","2020-05-25","1","Surface Water","1.1","0.098","4.6","72","5","1000","5100","0.32","0.042","0.018","7.6","2","27.9","1.8","1.8","4.3","26.1","0.46","0.49","0.85","0.04","3.4","0.002","1.3"
"Southern","SM10","2020-05-25","1","Bottom Water","1.2","0.11","2.6","65","4.5","42","120","0.28","0.052","0.024","7.6","0.7","28.3","1.8","1.4","4.2","26.1","0.44","0.37","0.7","0.04","3.2","0.002","1"
"Southern","SM10","2020-06-04","1","Surface Water","1.3","0.058","8.4","89","6","<1","3","0.29","0.1","0.006","8.1","1.9","25.3","2.6","1.4","14","28.1","0.45","0.52","0.91","0.04","14.6","0.004","4.4"
"Southern","SM10","2020-06-04","1","Bottom Water","1.3","0.05","14","98","6.6","1","1","0.26","0.093","0.004","8.2","1.7","25.8","2.6","1.2","11","28.1","0.4","0.07","0.42","<0.02","4.1","0.005","2.6"
"Southern","SM10","2020-07-08","1","Surface Water","2.2","0.076","19","100","6.9","55","130","0.3","0.039","0.009","8.1","4.8","24.6","2.1","1.1","16","27.9","0.42","0.18","0.52","0.05","4.7","0.006","3.8"
"Southern","SM10","2020-07-08","1","Bottom Water","1.8","0.095","18","99","6.8","80","240","0.29","0.037","0.009","8.2","4.9","24.9","2.1","1.3","16","27.7","0.42","0.17","0.5","0.06","5.5","0.008","3.7"
"Southern","SM10","2020-09-30","1","Surface Water","0.7","0.094","7.6","77","5","2","3","0.19","0.039","0.014","7.9","<0.2","29.7","1.8","1.4","6","29.5","0.32","0.44","0.67","0.07","6","0.004","1.4"
"Southern","SM10","2020-09-30","1","Bottom Water","0.7","0.091","5.1","86","5.6","7","17","0.19","0.04","0.015","7.9","1.9","29.9","1.8","1.5","9.6","29","0.32","0.49","0.72","0.08","7.6","0.004","2.4"
"Southern","SM10","2020-10-15","1","Surface Water","0.5","0.14","2.1","86","5.7","22","53","0.056","0.012","0.016","7.9","1.9","32.4","1.6","0.74","15","27","0.21","0.44","0.51","0.05","7.7","0.006","2.4"
"Southern","SM10","2020-10-15","1","Bottom Water","0.4","0.14","2.1","87","5.8","14","34","0.06","0.012","0.02","7.9","2","32.4","1.6","0.73","11","27","0.21","0.85","0.92","0.1","9.3","0.006","1.4"
"Southern","SM10","2020-11-06","1","Surface Water","0.5","0.058","5.6","96","6.6","3","8","0.1","0.038","0.014","7.7","2.2","33.1","2.4","0.81","4.2","24.6","0.2","0.71","0.85","0.05","5","0.001","1.2"
"Southern","SM10","2020-11-06","1","Bottom Water","0.5","0.062","6.2","97","6.7","3","13","0.1","0.038","0.015","7.8","2.4","33.1","2.4","0.81","13","24.5","0.2","1.1","1.24","0.05","5.1","0.002","2.8"
"Southern","SM11","2020-01-09","1","Surface Water","0.8","0.19","2.2","90","6.7","1","2","0.26","0.023","0.035","8","1.2","32","1.8","1.7","14","20.8","0.47","0.79","1.07","0.09","4.7","0.007","2.7"
"Southern","SM11","2020-01-09","1","Middle Water","1","0.16","2.1","81","6","2","5","0.28","0.022","0.032","8","1.7","32","1.8","1.4","16","20.8","0.46","0.36","0.66","0.08","4.1","0.006","3.2"
"Southern","SM11","2020-01-09","1","Bottom Water","1","0.22","2.2","88","6.6","1","3","0.27","0.022","0.033","8","1.6","32","1.8","1.5","14","20.9","0.51","0.67","0.96","0.08","4.6","0.008","2.4"
"Southern","SM11","2020-04-23","1","Surface Water","0.6","0.054","0.9","92","6.6","<1","1","0.21","0.012","0.006","7.7","0.8","29.6","2.9","0.32","11","23.3","0.28","0.1","0.32","<0.02","1.8","0.001","2.6"
"Southern","SM11","2020-04-23","1","Middle Water","0.6","0.053","0.5","85","6.1","<1","<1","0.2","0.011","0.003","7.7","1.2","29.6","2.9","0.31","7","23.3","0.26","0.21","0.42","<0.02","2.2","0.001","1.4"
"Southern","SM11","2020-04-23","1","Bottom Water","0.5","0.053","0.4","88","6.3","14","20","0.2","0.012","0.005","7.7","1.2","30.2","2.9","0.37","9.1","23.1","0.27","0.28","0.49","<0.02","5.1","<0.001","1.3"
"Southern","SM11","2020-05-25","1","Surface Water","1.1","0.11","3.6","66","4.6","18","66","0.24","0.048","0.024","7.5","3.1","28.7","2.4","1.6","4.4","26","0.4","0.48","0.77","0.04","3.4","0.002","1.2"
"Southern","SM11","2020-05-25","1","Middle Water","1.2","0.12","3.8","60","4.1","27","63","0.24","0.05","0.022","7.6","2.1","28.7","2.4","1.4","5.8","26.1","0.41","0.21","0.5","0.03","5.5","0.002","1.2"
"Southern","SM11","2020-05-25","1","Bottom Water","1.1","0.11","3.8","56","3.8","49","110","0.24","0.052","0.022","7.6","1.4","29.5","2.4","1.4","6.5","26","0.4","0.26","0.55","0.04","8.1","0.002","1.4"
"Southern","SM11","2020-06-04","1","Surface Water","2.2","0.049","16","83","5.6","1","2","0.21","0.06","0.005","8.2","4.7","25.9","2.5","0.12","17","28.6","0.32","0.42","0.69","0.02","4.9","0.005","4.2"
"Southern","SM11","2020-06-04","1","Middle Water","1.9","0.061","13","123","8.3","1","3","0.2","0.064","0.004","8.2","5.3","26.2","2.5","0.29","16","28.1","0.33","0.8","1.06","0.03","2.9","0.005","3.5"
"Southern","SM11","2020-06-04","1","Bottom Water","1.6","0.052","10","128","8.7","1","4","0.22","0.067","0.004","7.9","3.2","27.5","2.5","0.51","13","27.3","0.34","0.07","0.36","<0.02","10.6","0.002","2.8"
"Southern","SM11","2020-07-08","1","Surface Water","3.3","0.071","24","131","8.8","1","11","0.14","0.024","0.01","8.4","4.7","25.1","2","0.07","15","28.6","0.24","0.23","0.39","0.04","3","0.01","4.4"
"Southern","SM11","2020-07-08","1","Middle Water","2.5","0.078","22","125","8.5","5","13","0.19","0.028","0.007","8.2","6.8","25.4","2","0.27","14","28","0.3","0.17","0.39","0.04","4.4","0.007","4.2"
"Southern","SM11","2020-07-08","1","Bottom Water","1.8","0.13","15","114","7.8","4","9","0.21","0.03","0.007","8.1","5","26.9","2","1.2","17","27","0.37","0.23","0.47","0.07","4.5","0.008","3.8"
"Southern","SM11","2020-09-30","1","Surface Water","0.7","0.11","8.2","80","5.2","3","7","0.17","0.038","0.016","7.9","<0.2","30.2","2.3","1.4","5.7","29","0.32","0.49","0.7","0.09","5.4","0.005","1.3"
"Southern","SM11","2020-09-30","1","Middle Water","0.7","0.11","4.2","85","5.5","5","11","0.17","0.038","0.014","7.9","2.3","30.2","2.3","1.4","5.1","28.9","0.32","0.27","0.48","0.07","5.3","0.005","1"
"Southern","SM11","2020-09-30","1","Bottom Water","0.6","0.12","3.2","81","5.3","7","18","0.17","0.038","0.016","7.9","2.2","30.6","2.3","1.5","5.4","28.9","0.33","0.39","0.6","0.08","7.1","0.006","1"
"Southern","SM11","2020-10-15","1","Surface Water","0.5","0.15","1.5","88","5.9","6","30","0.05","0.012","0.021","8","1.9","32.4","2.1","0.74","7.1","27.1","0.21","0.23","0.29","0.05","6.6","0.007","1.1"
"Southern","SM11","2020-10-15","1","Middle Water","0.5","0.15","1.9","89","5.9","4","18","0.048","0.014","0.021","8","1.1","32.4","2.1","0.74","8.9","27","0.21","1","1.06","0.08","6.8","0.007","1"
"Southern","SM11","2020-10-15","1","Bottom Water","0.5","0.15","1.6","87","5.8","12","29","0.05","0.013","0.02","8","1.5","32.5","2.1","0.75","9.8","27","0.21","0.7","0.76","0.08","9.5","0.007","1.4"
"Southern","SM11","2020-11-06","1","Surface Water","0.7","0.042","7.3","96","6.6","<1","3","0.095","0.04","0.013","7.8","1.9","33.1","1.9","0.67","3.1","24.7","0.18","0.69","0.83","0.05","4","0.001","1.6"
"Southern","SM11","2020-11-06","1","Middle Water","0.7","0.049","6.9","106","7.3","<1","1","0.093","0.039","0.013","7.8","2.6","33.1","1.9","0.68","5.8","24.6","0.18","0.75","0.88","0.05","4","0.001","2"
"Southern","SM11","2020-11-06","1","Bottom Water","0.7","0.048","7.1","98","6.8","1","4","0.096","0.039","0.012","7.8","2.5","33.1","1.9","0.73","5.4","24.5","0.18","1.2","1.34","0.05","8.1","0.001","1.4"
"Southern","SM12","2020-01-09","1","Surface Water","0.7","0.2","2.5","88","6.6","9","10","0.23","0.02","0.032","8.1","0.6","32","1.5","1.2","17","20.6","0.45","0.67","0.92","0.09","6.6","0.008","3.1"
"Southern","SM12","2020-01-09","1","Middle Water","0.5","0.19","2.2","85","6.3","7","11","0.24","0.02","0.032","8.1","0.9","32","1.5","1.2","21","20.6","0.45","0.95","1.21","0.09","5.4","0.007","3.8"
"Southern","SM12","2020-01-09","1","Bottom Water","0.5","0.21","2.1","83","6.2","8","11","0.24","0.019","0.032","8.1","0.7","32.1","1.5","1.3","28","20.6","0.47","0.77","1.03","0.09","8.5","0.008","5.1"
"Southern","SM12","2020-04-23","1","Surface Water","0.6","0.052","0.5","85","6.1","<1","1","0.11","0.006","0.012","7.7","0.7","31.4","2.9","0.29","10","22.6","0.17","0.35","0.47","0.02","1.4","0.001","2.2"
"Southern","SM12","2020-04-23","1","Middle Water","0.6","0.046","<0.2","87","6.3","1","2","0.11","<0.002","0.003","7.7","0.5","31.6","2.9","0.29","5.9","22.6","0.16","0.22","0.33","<0.02","0.9","<0.001","1.2"
"Southern","SM12","2020-04-23","1","Bottom Water","0.7","0.048","0.4","86","6.2","1","3","0.1","0.007","0.007","7.7","1.1","32.4","2.9","0.3","7.6","22.3","0.16","0.22","0.33","<0.02","2.9","<0.001","1.2"
"Southern","SM12","2020-05-25","1","Surface Water","0.9","0.11","1.9","71","4.9","11","32","0.26","0.054","0.022","7.7","1.6","28.2","2.2","1.4","3","25.9","0.42","0.5","0.81","0.04","2.1","0.003","1"
"Southern","SM12","2020-05-25","1","Middle Water","1.1","0.11","2.1","69","4.8","9","16","0.26","0.055","0.024","7.7","1.8","28.3","2.2","1.2","3.1","26","0.43","0.5","0.82","0.03","2.4","0.003","0.8"
"Southern","SM12","2020-05-25","1","Bottom Water","0.9","0.11","1.7","64","4.4","24","46","0.24","0.056","0.025","7.7","0.8","30.5","2.2","1.2","4.2","25.8","0.41","0.5","0.8","0.03","4.3","0.003","1"
"Southern","SM12","2020-06-04","1","Surface Water","1.7","0.058","16","87","6","10","19","0.31","0.086","0.008","8.2","5.2","23.8","1.7","1.1","14","28.4","0.45","0.17","0.57","0.03","12.4","0.005","3.1"
"Southern","SM12","2020-06-04","1","Middle Water","2","0.063","18","119","8.1","310","440","0.27","0.082","0.006","8.2","5.5","24.1","1.7","1.1","15","28.2","0.42","0.26","0.61","0.03","3.4","0.005","3.3"
"Southern","SM12","2020-06-04","1","Bottom Water","1.3","0.055","13","114","7.7","110","180","0.23","0.089","0.004","8","2.7","27.6","1.7","1.3","11","27.1","0.37","0.06","0.38","<0.02","3","0.003","2.6"
"Southern","SM12","2020-07-08","1","Surface Water","2.4","0.064","23","123","8.4","2","2","0.27","0.033","0.008","8.3","5.5","24.7","2.4","0.58","16","28.1","0.37","0.19","0.49","0.05","3.3","0.007","3.8"
"Southern","SM12","2020-07-08","1","Middle Water","2.7","0.07","24","115","7.8","6","12","0.27","0.033","0.007","8.3","5.1","24.7","2.4","0.61","16","28.1","0.37","0.16","0.46","0.04","3.6","0.007","4.1"
"Southern","SM12","2020-07-08","1","Bottom Water","1.7","0.072","16","116","8","31","63","0.27","0.038","0.007","8","4.4","28.1","2.4","1.3","15","26.4","0.38","0.15","0.46","0.06","4.5","0.004","3.2"
"Southern","SM12","2020-09-30","1","Surface Water","0.8","0.073","5.6","91","5.9","10","48","0.14","0.031","0.01","8","1.3","30.5","2.4","0.98","3.4","29.2","0.24","0.45","0.62","0.07","4.2","0.004","1"
